,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,object_id,Z,Z_err,EBV,SpecType,English Translation,split,target,M_r,M_i,M_z,npeak_r,npeak_i,npeak_z,r-i,i-z,M_u,M_g,M_y,g-r,u-r,i-y,t_g,t_r,t_i,t_z,t_nan,t_nan_new,temp_peak,temp_20d,temp_peakerr,temp_20derr,trise_g,trise_r,trise_i,trise_z,tfade_g,tfade_r,tfade_i,tfade_z,peak_time_u,peak_time_g,peak_time_r,peak_time_i,peak_time_z,peak_time_y,T_eb_0.0,Terr_eb_0.0,R_eb_0.0,Rerr_eb_0.0,Lbol_eb_0.0,Lbolerr_eb_0.0,T_eb_5.0,Terr_eb_5.0,R_eb_5.0,Rerr_eb_5.0,Lbol_eb_5.0,Lbolerr_eb_5.0,T_eb_10.0,Terr_eb_10.0,R_eb_10.0,Rerr_eb_10.0,Lbol_eb_10.0,Lbolerr_eb_10.0,T_eb_15.0,Terr_eb_15.0,R_eb_15.0,Rerr_eb_15.0,Lbol_eb_15.0,Lbolerr_eb_15.0,T_eb_20.0,Terr_eb_20.0,R_eb_20.0,Rerr_eb_20.0,Lbol_eb_20.0,Lbolerr_eb_20.0,T_eb_30.0,Terr_eb_30.0,R_eb_30.0,Rerr_eb_30.0,Lbol_eb_30.0,Lbolerr_eb_30.0,T_eb_40.0,Terr_eb_40.0,R_eb_40.0,Rerr_eb_40.0,Lbol_eb_40.0,Lbolerr_eb_40.0,u-g_eb_30.0,g-r_eb_30.0,r-i_eb_30.0,i-z_eb_30.0,u-g_eb_40.0,g-r_eb_40.0,r-i_eb_40.0,i-z_eb_40.0,x1_salt2,c_salt2,chisq_salt2,redchisq_salt2,dps_3sigma,dt_5sigma,dps_halfmax,ESN
397,397,397,397,397,397,397,397,397,397,397,397,hast_eryn_ah,1.005,,0.16,AGN,"axe-stroke + wood, forest + and",split_03,0,-20.411929003127476,-20.17159627338311,-20.288480350106077,1.0,3.0,2.0,-0.2403327297443667,0.1168840767229681,-19.456527945890052,-18.801303734836928,-20.622455722589883,1.6106252682905478,0.955401057237424,0.4508594492067743,0.0,262.597932282275,0.0,0.0,,,13517.90676566582,13436.853524607031,1665.0021287162924,1600.789045431813,977.7246017521755,155.04099318219232,247.21047822815308,466.8308606900828,-99.0,107.55693743167647,-99.0,-99.0,,63277.7234,62430.30256376377,62640.46895995996,62676.73688088088,,9000.0,4129.0,1000000000000000.0,1107000000000000.0,4.675e+22,2.266e+22,9000.0,4103.0,1000000000000000.0,1102000000000000.0,4.675e+22,2.265e+22,9000.0,4086.0,1000000000000000.0,1099000000000000.0,4.675e+22,2.2699999999999997e+22,9000.0,4075.0,1000000000000000.0,1097000000000000.0,4.675e+22,2.2809999999999997e+22,9000.0,4071.0,1000000000000000.0,1098000000000000.0,4.675e+22,2.2969999999999997e+22,9000.0,4079.0,1000000000000000.0,1104000000000000.0,4.675e+22,2.3389999999999996e+22,9000.0,4103.0,1000000000000000.0,1114000000000000.0,4.675e+22,2.391e+22,,,,,,,,,33.23871928351213,-0.090924904936731,1001.295651871701,23.28594539236514,60.0,1080.4832000000024,20.0,0.1588372355333567
398,398,398,398,398,398,398,398,398,398,398,398,haust_vin_uan,0.27,,0.023,SN Ia,bed + our + monster ,split_03,0,-17.721038840558776,-18.007466644181477,-18.127329799457456,1.0,1.0,2.0,0.2864278036227006,0.1198631552759792,-14.069705323612496,-13.280941246180843,-17.409247146091076,4.440097594377933,3.6513335169462806,-0.5982194980904012,0.0,36.838578167007654,67.4913508133468,95.25376858880918,,,8676.579690242179,8658.801507599297,2619.801710522286,3123.794781312557,0.7159778778732289,20.98827039796015,40.77515741046955,58.40900543936732,-99.0,15.850301252292413,26.716220355563564,36.84473227082344,,,,62913.062,62901.3747,,12520.0,4131.0,989000000000000.0,342700000000000.0,1.7119999999999998e+23,1.079e+23,12020.0,2878.0,925700000000000.0,247900000000000.0,1.277e+23,5.439e+22,10930.0,1715.0,921600000000000.0,180600000000000.0,8.638e+22,2.063e+22,9740.0,983.7,952400000000000.0,139300000000000.0,5.817e+22,6.821999999999999e+21,9254.0,1339.0,931700000000000.0,193000000000000.0,4.536e+22,7.711e+21,8735.0,2269.0,770100000000000.0,296900000000000.0,2.46e+22,7.006999999999999e+21,,,,,,,,,,,,,,,-2.4629156867004767,-0.1763023623260418,29.523984321449017,2.683998574677183,17.0,30.386899999997695,7.0,0.44537799303455977
399,399,399,399,399,399,399,399,399,399,399,399,heleg_agar_melethron,0.8745,,0.013,AGN,"ice + glory, brilliance, glitter +  lover (masc.)",split_03,0,-19.17384479574036,-19.52167648954113,-18.483757916327157,3.0,1.0,1.0,0.3478316938007673,-1.0379185732139715,-18.440549386461633,-19.40593216218074,-19.78634427911259,-0.2320873664403784,0.7332954092787283,0.2646677895714617,375.57257646324433,409.54633897799795,103.67280553103046,514.8575913439417,,,32485.246247672338,25068.677227110536,3221.414826242117,1925.973193440088,208.8987569146921,187.4207388207797,59.58731118404103,154.82857101705304,166.6738253576841,222.1256005891701,44.0854896091987,360.0290723085054,,63793.97392752753,63828.73541121121,63804.89861681682,,,16390.0,950.8,946300000000000.0,82510000000000.0,4.606e+23,3e+22,16390.0,883.8,938100000000000.0,76030000000000.0,4.525999999999999e+23,2.741e+22,16390.0,906.1,927400000000000.0,77070000000000.0,4.424e+23,2.746e+22,16390.0,988.5,914600000000000.0,82910000000000.0,4.302e+23,2.913e+22,16390.0,1082.0,901300000000000.0,89420000000000.0,4.178e+23,3.0969999999999997e+22,16390.0,1188.0,878100000000000.0,95700000000000.0,3.966e+23,3.2289999999999995e+22,16390.0,1122.0,862600000000000.0,88790000000000.0,3.827e+23,2.942999999999999e+22,,,,,,,,,-1.386025964284559,-0.60531735108914,470.4919389930211,24.76273363121164,24.0,137.54320000000007,16.0,0.3470981511573402
400,400,400,400,400,400,400,400,400,400,400,400,helegnen_idhren_hul,0.3011,,0.039,AGN,"frozen + pondering, wise, thoughtful +  cry of encouragement in battle ",split_03,0,-19.245805775294286,-19.219930657828172,-19.08752475847315,2.0,1.0,0.0,-0.0258751174661142,-0.132405899355021,-18.39782943442154,-19.06296583705759,-18.90258898072922,0.1828399382366967,0.8479763408727479,-0.3173416770989519,0.0,0.0,0.0,0.0,,,12881.221869427314,12807.729986235436,1331.1910010641964,1371.7097734652214,184.03759682602688,189.7385292701656,163.24930160986696,170.03782299947488,-99.0,-99.0,-99.0,-99.0,62952.3279,62959.361,62959.361,62936.78112292293,62935.9175,62302.24681621621,9915.0,174.5,1786000000000000.0,52390000000000.0,2.196e+23,3.369e+21,10060.0,215.8,1734000000000000.0,61890000000000.0,2.191e+23,4.397e+21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.926171273394539,-0.0337958601832423,42891.52526362596,571.8870035150128,79.0,1430.051800000001,24.0,0.28365961281757035
401,401,401,401,401,401,401,401,401,401,401,401,helegnen_tachol_corf,0.5867,,0.018,AGN,"frozen + brooch, pin + ring",split_03,0,-18.671611046983244,-18.83440931707898,-17.223222287136096,0.0,0.0,0.0,0.1627982700957346,-1.611187029942883,-18.19934988965231,-18.751757367948997,-19.5107143034801,-0.0801463209657527,0.4722611573309336,0.6763049864011208,0.0,0.0,0.0,0.0,,,2144.998305425289,2144.0636459458933,28825.21441107527,29246.247033556807,360.23302625919314,202.84544334330712,298.7047797706837,441.0519104304767,-99.0,-99.0,-99.0,-99.0,,63828.8776,63593.3606,63593.3606,,,10860.0,569.9,1332000000000000.0,140300000000000.0,1.7629999999999998e+23,6.769e+21,10910.0,582.6,1331000000000000.0,143000000000000.0,1.791e+23,7.002e+21,10960.0,596.5,1330000000000000.0,146000000000000.0,1.8199999999999997e+23,7.247999999999999e+21,11010.0,611.3,1328000000000000.0,149100000000000.0,1.849e+23,7.504e+21,11060.0,626.8,1327000000000000.0,152300000000000.0,1.8769999999999996e+23,7.769e+21,11160.0,659.5,1323000000000000.0,159100000000000.0,1.933e+23,8.311999999999999e+21,11250.0,693.4,1320000000000000.0,166000000000000.0,1.987e+23,8.853999999999999e+21,0.1819999999999986,0.2989999999999995,0.2900000000000027,,0.1819999999999986,0.2989999999999995,0.2900000000000027,,0.0,0.0,931.103542980699,33.253697963596395,34.0,1090.2581999999966,4.0,0.19140932181184533
402,402,402,402,402,402,402,402,402,402,402,402,imrad_lebed_corf,0.1954,,0.027,SN Ia,path + finger + ring,split_03,0,-18.16633065091308,-18.332594528485046,-17.860086541180976,1.0,1.0,1.0,0.1662638775719678,-0.4725079873040698,-15.046824536368163,-17.302314661107786,-16.475944498498805,0.8640159898052922,3.119506114544915,-1.8566500299862412,66.80894248464028,38.575858785538,27.848093662767496,24.53956589653535,,,,,,,35.51953277631401,16.502622304542456,10.506463196485129,10.640503193695622,24.3318738970338,22.07323891633132,17.341628559850506,13.899031403227127,,63613.76797317317,63616.36823333333,63607.8055,63604.93401011011,,40000.0,28760.0,345200000000000.0,162400000000000.0,2.174e+24,4.207e+24,21650.0,12270.0,500600000000000.0,238000000000000.0,3.924e+23,5.2019999999999995e+23,11230.0,704.8,880900000000000.0,73170000000000.0,8.781e+22,7.973000000000001e+21,12940.0,3025.0,652700000000000.0,185600000000000.0,8.513e+22,3.1419999999999997e+22,14620.0,4900.0,499200000000000.0,178100000000000.0,8.117e+22,5.187e+22,9158.0,2084.0,686500000000000.0,222400000000000.0,2.362e+22,6.787e+21,5433.0,485.5,1240000000000000.0,294800000000000.0,9.545e+21,1.288e+21,,,,,,,,,-1.5230741651948587,-0.1394127493449787,129.0707596980607,6.7931978788453,23.0,60.210299999998824,10.0,0.44163625166887094
403,403,403,403,403,403,403,403,403,403,403,403,imrath_gaurwaith_mil,0.5669,,0.052,AGN,"valley + outlaws (wolf-people) +  affection, love, kindness ",split_03,0,-18.304374004333603,-18.33841356990153,-17.978199724643822,1.0,3.0,1.0,0.0340395655679266,-0.3602138452577073,-16.49345724111057,-17.938750789293785,-19.48893118240138,0.3656232150398182,1.810916763223034,1.1505176124998506,458.08245052268467,699.2199711901776,1055.4156216138435,1653.1209617028362,,,747.8500317088271,391.68562571812504,inf,161057198418.21,282.9527111714051,430.8729035083088,520.649403024152,928.3676370157918,175.12974045852752,268.34711548087944,534.766154844132,724.7530859767649,,63806.33316246246,63809.29661361362,63757.18370920921,63249.90193593594,,7771.0,481.0,2119000000000000.0,301000000000000.0,1.166e+23,6.541e+21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.167547779109842,0.2126519927561778,464.253575059613,22.10731309807681,30.0,442.58840000000055,3.0,0.048578398794452186
404,404,404,404,404,404,404,404,404,404,404,404,in_hervenn_malad,0.7953,,0.029,AGN,year + husband + gold,split_03,0,-20.01178861376948,-19.35611336064224,-19.417594649884848,0.0,0.0,0.0,-0.6556752531272387,0.0614812892426073,-18.6575563118046,-19.225139240310853,-19.74748394615395,0.7866493734586264,1.3542323019648776,0.3913705855117086,0.0,0.0,0.0,0.0,,,13651.031141994888,13651.031141994888,1853.0633388157937,1853.0633388157937,688.239831167084,60.62157064709754,680.4722757190539,780.6203488620085,-99.0,-99.0,-99.0,-99.0,,63913.112326226226,64528.4352,63961.14253023023,64095.215046846846,,13950.0,532.6,1209000000000000.0,79020000000000.0,3.945e+23,1.3909999999999998e+22,13920.0,535.2,1212000000000000.0,79720000000000.0,3.933e+23,1.395e+22,13900.0,538.5,1213000000000000.0,80520000000000.0,3.919e+23,1.3999999999999998e+22,13880.0,542.2,1215000000000000.0,81400000000000.0,3.905e+23,1.406e+22,13860.0,546.4,1217000000000000.0,82350000000000.0,3.891e+23,1.414e+22,13810.0,555.4,1220000000000000.0,84390000000000.0,3.86e+23,1.4309999999999998e+22,13770.0,564.6,1221000000000000.0,86460000000000.0,3.824e+23,1.447e+22,0.0940000000000012,0.1059999999999981,0.0460000000000029,0.0229999999999996,0.0940000000000012,0.1059999999999981,0.0460000000000029,0.0229999999999996,0.0,0.0,2640.292250663322,53.88351531965965,57.0,1187.0553,6.0,0.28163641937889566
405,405,405,405,405,405,405,405,405,405,405,405,lain_bronwe_tamin,0.5517,,0.022,AGN," free, freed + endurance + forge ",split_03,0,-19.441602019984337,-19.42614206440873,-19.273316250347413,1.0,0.0,0.0,-0.0154599555756078,-0.1528258140613161,-18.420464091683336,-19.161969442012072,-18.46986421158362,0.279632577972265,1.0211379283010018,-0.95627785282511,322.1914451243865,312.7297272405849,380.9415787308608,285.62085041714454,,,14564.74246079032,472.45951279585574,662.0455553749939,inf,169.7909524803763,170.2168667900114,138.47613814064243,172.09512006094883,152.40049494187406,142.51286024365254,242.46544235282636,113.52576376585056,,,61985.821215315314,61966.031674074075,62053.1027,,10700.0,699.3,1843000000000000.0,209700000000000.0,3.172e+23,2.0809999999999997e+22,10710.0,614.4,1857000000000000.0,189900000000000.0,3.232e+23,1.827e+22,10730.0,543.1,1862000000000000.0,174600000000000.0,3.272e+23,1.582e+22,10740.0,481.7,1862000000000000.0,161200000000000.0,3.286e+23,1.338e+22,10730.0,430.3,1863000000000000.0,149300000000000.0,3.272e+23,1.102e+22,10600.0,360.3,1889000000000000.0,129500000000000.0,3.211e+23,7.683999999999999e+21,10770.0,439.7,1827000000000000.0,140100000000000.0,3.194e+23,1.018e+22,0.2359999999999971,0.3480000000000025,0.2070000000000007,0.0529999999999972,0.2359999999999971,0.3480000000000025,0.2070000000000007,0.0529999999999972,2.911125051371375,-0.1470011587367197,3496.3783805247813,92.0099573822311,42.0,489.1168999999936,12.0,0.5179892522746006
406,406,406,406,406,406,406,406,406,406,406,406,lain_gilgalad_pess,0.1979,,0.029,SN Ia," free, freed + starlight + feather",split_03,0,-19.27310612527134,-18.897039774677665,-17.838263776396744,1.0,1.0,1.0,-0.3760663505936747,-1.0587759982809215,-11.976670007825447,-17.801468825133583,-18.644704449713142,1.4716373001377576,7.296436117445893,-0.2523353249645232,69.40158881731622,118.86603532968002,39.1549816708648,158.43712174365646,,,,,,,37.62745658719359,77.49233372504386,21.35406648805656,102.55976101843407,31.774144803646777,41.37369738581765,17.80091467863531,55.87732329294522,,,63460.9409,63460.9409,,,10590.0,434.1,1436000000000000.0,81220000000000.0,1.849e+23,9.517e+21,10200.0,932.9,1300000000000000.0,165700000000000.0,1.302e+23,1.558e+22,8297.0,387.8,1581000000000000.0,131200000000000.0,8.440999999999999e+22,2.9099999999999995e+21,8028.0,446.6,1410000000000000.0,126900000000000.0,5.8789999999999994e+22,3.092e+21,7657.0,732.9,1481000000000000.0,227100000000000.0,5.371999999999999e+22,4.933e+21,7322.0,911.3,1414000000000000.0,287400000000000.0,4.098e+22,4.281e+21,6933.0,1202.0,1153000000000000.0,354200000000000.0,2.189e+22,2.72e+21,,,,,,,,,0.4874923184740101,-0.0587546980874478,379.8492267966536,25.323281786443577,21.0,70.80859999999666,4.0,0.3500231483546499
407,407,407,407,407,407,407,407,407,407,407,407,lam_gwanur_lin,0.7448,,0.018,AGN,"tongue, dialect, language  + kinsman, kinswoman  +  lake, pool ",split_03,0,-19.180954626503823,-19.172677049434338,-19.38610480877437,2.0,2.0,1.0,-0.0082775770694851,0.213427759340032,-18.795196920468634,-18.71944192566142,-19.521683033397927,0.4615127008424018,0.3857577060351893,0.3490059839635897,781.4132726532844,442.153409007944,273.7520966476368,356.9711408425501,,,14847.783388785245,14738.670360295948,863.3979976990436,859.0694416086086,317.028302081686,220.51793832347903,135.67674590495153,145.7733221741291,464.3849402410924,221.63551760012345,138.07533483195584,211.1978141446016,,63112.48735135135,63099.035786186185,63113.45496436437,,,12240.0,464.1,1385000000000000.0,99490000000000.0,3.0639999999999994e+23,9.615999999999998e+21,12230.0,478.7,1380000000000000.0,102400000000000.0,3.032e+23,1.001e+22,12230.0,497.4,1369000000000000.0,105300000000000.0,2.988e+23,1.038e+22,12250.0,518.8,1352000000000000.0,108100000000000.0,2.933e+23,1.0709999999999998e+22,12280.0,542.4,1330000000000000.0,110600000000000.0,2.8689999999999996e+23,1.098e+22,12390.0,598.0,1275000000000000.0,114900000000000.0,2.728e+23,1.144e+22,12530.0,666.8,1213000000000000.0,119600000000000.0,2.585e+23,1.191e+22,0.1170000000000008,0.193999999999999,0.1879999999999988,0.152000000000001,0.1170000000000008,0.193999999999999,0.1879999999999988,0.152000000000001,1.3915209355547231,-0.4397845292900473,1074.2879907042084,24.98344164428391,51.0,1451.4051000000036,24.0,0.05175266089888325
408,408,408,408,408,408,408,408,408,408,408,408,lam_lathron_talraph,0.3745,,0.023,AGN,"tongue, dialect, language  + eavesdropper +  stirrup",split_03,0,-17.519228510195376,-17.897152510281117,-17.883580208329533,3.0,1.0,1.0,0.3779240000857413,-0.0135723019515836,,-15.608200637383888,-18.004790481739903,1.911027872811488,,0.1076379714587858,1018.3970496405528,386.59150040940585,540.1347708754474,273.5637911757876,,,11216.005867912663,11268.723651137474,3805.891747011775,3845.099318604309,330.57118297636043,234.806180017491,318.83663366879045,102.91177265481384,687.8256840737449,151.78532130311214,221.2981526922158,170.65207195074618,,,63630.65607427427,63663.65259019019,63632.2973046046,,6147.0,367.9,2283000000000000.0,304700000000000.0,5.3e+22,2.5189999999999997e+21,6172.0,405.7,2212000000000000.0,321900000000000.0,5.060999999999999e+22,2.569e+21,6222.0,457.9,2123000000000000.0,343200000000000.0,4.815e+22,2.69e+21,6293.0,523.8,2023000000000000.0,366900000000000.0,4.5729999999999995e+22,2.877e+21,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8606910416677507,0.5125602898824818,996.6118377699764,28.47462393628504,41.0,839.0976999999984,17.0,0.1680156083717599
409,409,409,409,409,409,409,409,409,409,409,409,laug_imrath_gaur,0.9357,,0.128,AGN,warm + valley + werewolf,split_03,0,-19.427529566376418,-18.57020414723143,-18.564739892889655,0.0,2.0,1.0,-0.8573254191449884,-0.0054642543417742,-18.937017161561833,-19.62133736592731,-18.34304863697495,-0.1938077995508926,0.4905124048145843,-0.2271555102564804,0.0,0.0,0.0,329.17820320733153,,,813.443742556383,723.0686393210868,inf,inf,399.0703637353363,417.940869993683,213.72637262224453,157.4621387911684,-99.0,-99.0,-99.0,171.7160865568876,,61821.1239,61826.8337,,,,16930.0,1100.0,838600000000000.0,81950000000000.0,4.113e+23,3.0029999999999996e+22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,284.49425001150894,35.56178125143862,23.0,401.5891000000047,3.0,0.5712126303824661
410,410,410,410,410,410,410,410,410,410,410,410,lebed_nadhras_iphant,0.6444,,0.024,AGN,"finger + pasture + aged, long-lived",split_03,0,-19.43408624855826,-19.69729135369272,-19.64278523558407,1.0,1.0,1.0,0.2632051051344604,-0.0545061181086481,-17.90448957171556,-18.507886489860994,-20.117242256552014,0.9261997586972656,1.5295966768427007,0.4199509028592949,743.5959752456984,184.38865887479187,303.5207605466494,417.49891690600634,,,13167.739981142344,13841.874154386753,2191.4734643509114,2575.748298251754,342.77004546680837,70.20196033638058,113.58998462319867,105.91488784119429,400.8259200785323,114.18665427205995,189.93079608940025,311.5840365309705,,62960.998017217215,62988.406157557554,62987.764439039034,63026.39864054054,,7602.0,360.9,4074000000000000.0,446700000000000.0,3.949e+23,1.786e+22,7580.0,398.9,4098000000000000.0,495600000000000.0,3.95e+23,1.967e+22,7559.0,435.9,4091000000000000.0,540900000000000.0,3.893e+23,2.1e+22,7538.0,470.9,4059000000000000.0,580700000000000.0,3.789e+23,2.174e+22,7519.0,504.4,4005000000000000.0,614800000000000.0,3.653e+23,2.197e+22,7502.0,580.7,3857000000000000.0,682000000000000.0,3.357e+23,2.252e+22,7518.0,692.7,3699000000000000.0,781000000000000.0,3.114e+23,2.605e+22,,,,,,,,,19.299720253665463,0.5632796326109856,1931.0290533520977,43.887023939820395,49.0,1576.347600000001,4.0,0.06974955458065411
411,411,411,411,411,411,411,411,411,411,411,411,lebenedh_imrad_adab,0.2608,,0.201,AGN,"middle finger  + path + building, house",split_03,0,-19.01143184609584,-18.335088632414973,-18.66045421044017,1.0,1.0,0.0,-0.676343213680866,0.3253655780251989,,-19.04073544494741,-18.4142080178029,-0.0293035988515697,,0.0791193853879264,0.0,0.0,0.0,,,,13654.917146984648,13899.08271168496,1556.286702156905,1613.8044637461917,757.6957525002872,214.33925677093063,209.400985409251,,-99.0,-99.0,-99.0,,,62536.089,62509.90311411412,,,,9190.0,248.5,1487000000000000.0,73200000000000.0,1.1239999999999998e+23,1.951e+21,9239.0,225.5,1477000000000000.0,65700000000000.0,1.132e+23,1.7689999999999995e+21,9310.0,213.7,1459000000000000.0,61140000000000.0,1.14e+23,1.686e+21,9390.0,205.7,1438000000000000.0,57610000000000.0,1.146e+23,1.6299999999999995e+21,9473.0,202.2,1417000000000000.0,55270000000000.0,1.152e+23,1.617e+21,9644.0,243.7,1373000000000000.0,61290000000000.0,1.162e+23,2.268e+21,,,,,,,,,,,,,,,3.7508849440692313,-0.1221470223828176,7740.959287510498,703.7235715918634,17.0,854.1943000000028,9.0,0.5717675598025111
412,412,412,412,412,412,412,412,412,412,412,412,lebenedh_law_gwaloth,0.271,,0.028,AGN,middle finger  + no! don't!  + blossom,split_03,0,-18.658485854741883,-18.82682968314637,-18.884301897683088,1.0,1.0,1.0,0.1683438284044882,0.0574722145367161,-17.254404201810985,-18.15012668359964,-18.66627692976759,0.5083591711422422,1.4040816529308984,-0.1605527533787807,0.0,0.0,0.0,0.0,,,305.2052617937243,130.50663066728188,inf,inf,200.37216718227864,222.2638884721746,227.3650358756713,196.7434913554971,-99.0,-99.0,-99.0,-99.0,,62873.01514004004,62875.25697037037,62842.043464264265,62846.8436,62846.8436,6972.0,134.1,2627000000000000.0,111300000000000.0,1.162e+23,2.389e+21,6971.0,119.0,2641000000000000.0,102800000000000.0,1.1739999999999998e+23,2.1389999999999995e+21,6977.0,107.5,2647000000000000.0,95550000000000.0,1.183e+23,1.9219999999999995e+21,6985.0,102.8,2651000000000000.0,90950000000000.0,1.1929999999999996e+23,1.706e+21,7001.0,110.4,2646000000000000.0,95410000000000.0,1.199e+23,1.666e+21,7058.0,134.0,2599000000000000.0,110700000000000.0,1.194e+23,1.957e+21,7104.0,149.4,2542000000000000.0,120100000000000.0,1.173e+23,2.165e+21,0.4649999999999998,0.6419999999999995,0.2480000000000011,0.032,0.4649999999999998,0.6419999999999995,0.2480000000000011,0.032,16.143743337307505,0.3836563217011692,16508.021844440405,229.2780811727834,77.0,1273.2586999999985,32.0,0.3176317452025587
413,413,413,413,413,413,413,413,413,413,413,413,lhug_amlug_ithildin,0.547,,0.032,SN Ia," dragon, snake, serpent +  snake, serpent + magic metal that only mirrors starlight and moolight",split_03,0,-19.017945550024592,-18.939814970069307,-19.183765215119394,1.0,1.0,1.0,-0.0781305799552853,0.2439502450500867,-17.41155674646805,-17.99381606257944,-18.76391103408413,1.0241294874451512,1.6063888035565412,-0.1759039359851755,178.17888069429318,47.86859481173451,50.14835699274408,42.83256860088295,,,10386.655198119412,13809.473159736071,1414.799911593561,2767.1831539040218,77.19578596826614,27.26345059281448,26.96090253924922,17.05728154219105,100.98310008212138,20.605143538334232,23.18745363898051,25.77527285271208,,,62165.83640810811,62170.67368648649,,,9166.0,883.4,2086000000000000.0,357100000000000.0,2.188e+23,1.664e+22,9683.0,1051.0,1822000000000000.0,342700000000000.0,2.0799999999999997e+23,1.674e+22,9343.0,1171.0,1750000000000000.0,376000000000000.0,1.662e+23,1.57e+22,8929.0,1344.0,1662000000000000.0,448400000000000.0,1.252e+23,1.277e+22,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7776937054475273,-0.0828279729791454,23.74664441317175,2.3746644413171754,16.0,46.487999999997555,14.0,0.6178249293534217
